Điểm đi	Điểm đến	Số chỗ	Giá (VNĐ)
An Giang	Hà Nội	40.0	900000.0
Bà Rịa -Vũng Tàu	Hà Nội	40.0	800000.0
Bà Rịa -Vũng Tàu	Hà Nội	42.0	700000.0
Bà Rịa -Vũng Tàu	Hà Nội	40.0	850000.0
Bắc Giang	Hà Nội	28.0	50000.0
Bắc Giang	Hà Nội	9.0	80000.0
Bắc Giang	Hà Nội	9.0	80000.0
Bắc Giang	Hà Nội	9.0	80000.0
Bắc Giang	Hà Nội	9.0	80000.0
Bắc Giang	Hà Nội	9.0	80000.0
Bắc Giang	Hà Nội	28.0	50000.0
Bắc Giang	Hà Nội	28.0	50000.0
Bắc Giang	Hà Nội	28.0	50000.0
Bắc Giang	Hà Nội	28.0	50000.0
Bắc Giang	Hà Nội	28.0	50000.0
Bắc Giang	Hà Nội	28.0	50000.0
Bắc Giang	Hà Nội	28.0	50000.0
Bắc Giang	Hà Nội	28.0	50000.0
Bắc Giang	Hà Nội	28.0	50000.0
Bắc Giang	Hà Nội	28.0	50000.0
Bắc Giang	Hà Nội	28.0	50000.0
Bắc Giang	Hà Nội	28.0	50000.0
Bắc Giang	Hà Nội	28.0	50000.0
Bắc Giang	Hà Nội	28.0	50000.0
Bắc Giang	Hà Nội	28.0	50000.0
Bắc Giang	Hà Nội	28.0	50000.0
Bắc Giang	Hà Nội	28.0	50000.0
Bắc Giang	Hà Nội	28.0	50000.0
Bắc Giang	Hà Nội	28.0	50000.0
Bắc Giang	Hà Nội	28.0	50000.0
Bắc Giang	Hà Nội	28.0	50000.0
Bắc Giang	Hà Nội	28.0	50000.0
Bắc Giang	Hà Nội	28.0	50000.0
Bắc Giang	Hà Nội	28.0	50000.0
Bắc Giang	Hà Nội	28.0	50000.0
Bắc Giang	Hà Nội	28.0	50000.0
Bắc Giang	Hà Nội	28.0	50000.0
Bắc Giang	Hà Nội	28.0	50000.0
Bắc Giang	Hà Nội	28.0	50000.0
Bắc Giang	Hà Nội	28.0	50000.0
Bắc Giang	Hà Nội	28.0	50000.0
Bắc Giang	Hà Nội	28.0	50000.0
Bắc Giang	Hà Nội	28.0	50000.0
Bắc Giang	Hà Nội	28.0	50000.0
Bắc Giang	Hà Nội	28.0	50000.0
Bắc Giang	Hà Nội	28.0	50000.0
Bắc Giang	Hà Nội	28.0	50000.0
Bắc Giang	Hà Nội	28.0	50000.0
Bắc Giang	Hà Nội	28.0	50000.0
Bắc Giang	Hà Nội	28.0	50000.0
Bắc Giang	Hà Nội	30.0	42000.0
Bắc Giang	Hà Nội	30.0	42000.0
Bắc Giang	Hà Nội	9.0	80000.0
Bắc Giang	Hà Nội	9.0	80000.0
Bắc Giang	Hà Nội	9.0	80000.0
Bắc Giang	Hà Nội	9.0	80000.0
Bắc Giang	Hà Nội	9.0	80000.0
Bắc Giang	Hà Nội	9.0	80000.0
Bắc Giang	Hà Nội	9.0	80000.0
Bắc Giang	Hà Nội	9.0	80000.0
Bắc Giang	Hà Nội	9.0	80000.0
Bắc Giang	Hà Nội	9.0	80000.0
Bắc Giang	Hà Nội	39.0	1400000.0
Bắc Giang	Hà Nội	28.0	50000.0
Bắc Kạn	Hà Nội	28.0	85000.0
Bắc Kạn	Hà Nội	33.0	110000.0
Bắc Kạn	Hà Nội	9.0	240000.0
Bắc Kạn	Hà Nội	9.0	240000.0
Bắc Kạn	Hà Nội	9.0	240000.0
Bắc Kạn	Hà Nội	9.0	240000.0
Bắc Kạn	Hà Nội	9.0	240000.0
Bắc Kạn	Hà Nội	9.0	240000.0
Bắc Kạn	Hà Nội	9.0	240000.0
Bắc Kạn	Hà Nội	9.0	240000.0
Bắc Kạn	Hà Nội	9.0	240000.0
Bắc Kạn	Hà Nội	9.0	240000.0
Bắc Kạn	Hà Nội	9.0	240000.0
Bắc Kạn	Hà Nội	9.0	240000.0
Bắc Kạn	Hà Nội	9.0	240000.0
Bắc Kạn	Hà Nội	9.0	240000.0
Bắc Kạn	Hà Nội	9.0	240000.0
Bắc Kạn	Hà Nội	9.0	240000.0
Bắc Kạn	Hà Nội	9.0	240000.0
Bắc Kạn	Hà Nội	9.0	240000.0
Bắc Kạn	Hà Nội	9.0	240000.0
Bắc Kạn	Hà Nội	9.0	240000.0
Bắc Kạn	Hà Nội	9.0	240000.0
Bắc Kạn	Hà Nội	9.0	240000.0
Bắc Kạn	Hà Nội	9.0	240000.0
Bắc Kạn	Hà Nội	9.0	240000.0
Bắc Kạn	Hà Nội	9.0	240000.0
Bắc Kạn	Hà Nội	9.0	240000.0
Bắc Kạn	Hà Nội	9.0	240000.0
Bắc Kạn	Hà Nội	9.0	240000.0
Bắc Kạn	Hà Nội	9.0	240000.0
Bắc Kạn	Hà Nội	9.0	240000.0
Bắc Kạn	Hà Nội	9.0	240000.0
Bắc Kạn	Hà Nội	9.0	240000.0
Bắc Kạn	Hà Nội	9.0	240000.0
Bắc Kạn	Hà Nội	9.0	240000.0
Bắc Kạn	Hà Nội	16.0	250000.0
Bắc Kạn	Hà Nội	16.0	120000.0
Bắc Kạn	Hà Nội	30.0	100000.0
Bắc Kạn	Hà Nội	30.0	100000.0
Bắc Kạn	Hà Nội	30.0	100000.0
Bắc Kạn	Hà Nội	30.0	100000.0
Bắc Kạn	Hà Nội	30.0	100000.0
Bắc Kạn	Hà Nội	30.0	100000.0
Bắc Kạn	Hà Nội	30.0	100000.0
Bắc Kạn	Hà Nội	30.0	100000.0
Bắc Kạn	Hà Nội	35.0	90000.0
Bắc Kạn	Hà Nội	35.0	90000.0
Bắc Kạn	Hà Nội	35.0	90000.0
Bắc Kạn	Hà Nội	35.0	90000.0
Bắc Kạn	Hà Nội	35.0	90000.0
Bắc Ninh	Hà Nội	46.0	220000.0
Bắc Ninh	Hà Nội	46.0	220000.0
Bắc Ninh	Hà Nội	47.0	40000.0
Bắc Ninh	Hà Nội	47.0	40000.0
Bắc Ninh	Hà Nội	47.0	40000.0
Bắc Ninh	Hà Nội	47.0	40000.0
Bắc Ninh	Hà Nội	47.0	40000.0
Bắc Ninh	Hà Nội	47.0	40000.0
Bắc Ninh	Hà Nội	47.0	40000.0
Bắc Ninh	Hà Nội	47.0	40000.0
Bắc Ninh	Hà Nội	47.0	40000.0
Bắc Ninh	Hà Nội	47.0	40000.0
Bắc Ninh	Hà Nội	47.0	40000.0
Bắc Ninh	Hà Nội	47.0	40000.0
Bắc Ninh	Hà Nội	47.0	40000.0
Bắc Ninh	Hà Nội	47.0	40000.0
Bắc Ninh	Hà Nội	47.0	40000.0
Bắc Ninh	Hà Nội	47.0	40000.0
Bắc Ninh	Hà Nội	47.0	40000.0
Bắc Ninh	Hà Nội	47.0	40000.0
Bắc Ninh	Hà Nội	47.0	40000.0
Bắc Ninh	Hà Nội	47.0	40000.0
Bắc Ninh	Hà Nội	39.0	140000.0
Bắc Ninh	Hà Nội	19.0	60000.0
Bắc Ninh	Hà Nội	19.0	50000.0
Bắc Ninh	Hà Nội	19.0	60000.0
Bắc Ninh	Hà Nội	19.0	50000.0
Bắc Ninh	Hà Nội	19.0	60000.0
Bắc Ninh	Hà Nội	19.0	50000.0
Bắc Ninh	Hà Nội	19.0	60000.0
Bắc Ninh	Hà Nội	19.0	50000.0
Bắc Ninh	Hà Nội	19.0	60000.0
Bắc Ninh	Hà Nội	19.0	50000.0
Bắc Ninh	Hà Nội	19.0	60000.0
Bắc Ninh	Hà Nội	19.0	50000.0
Bắc Ninh	Hà Nội	19.0	60000.0
Bắc Ninh	Hà Nội	19.0	50000.0
Bắc Ninh	Hà Nội	19.0	60000.0
Bắc Ninh	Hà Nội	19.0	50000.0
Bắc Ninh	Hà Nội	19.0	60000.0
Bắc Ninh	Hà Nội	19.0	50000.0
Bắc Ninh	Hà Nội	19.0	60000.0
Bắc Ninh	Hà Nội	19.0	50000.0
Bắc Ninh	Hà Nội	19.0	60000.0
Bắc Ninh	Hà Nội	19.0	50000.0
Bắc Ninh	Hà Nội	19.0	60000.0
Bắc Ninh	Hà Nội	19.0	50000.0
Bắc Ninh	Hà Nội	19.0	60000.0
Bắc Ninh	Hà Nội	19.0	50000.0
Bắc Ninh	Hà Nội	19.0	60000.0
Bắc Ninh	Hà Nội	19.0	50000.0
Bắc Ninh	Hà Nội	19.0	60000.0
Bắc Ninh	Hà Nội	19.0	50000.0
Bắc Ninh	Hà Nội	19.0	60000.0
Bắc Ninh	Hà Nội	19.0	50000.0
Bắc Ninh	Hà Nội	19.0	60000.0
Bắc Ninh	Hà Nội	19.0	50000.0
Bắc Ninh	Hà Nội	19.0	60000.0
Bắc Ninh	Hà Nội	19.0	50000.0
Bắc Ninh	Hà Nội	19.0	60000.0
Bắc Ninh	Hà Nội	19.0	50000.0
Bắc Ninh	Hà Nội	19.0	60000.0
Bắc Ninh	Hà Nội	19.0	50000.0
Bắc Ninh	Hà Nội	19.0	60000.0
Bắc Ninh	Hà Nội	19.0	50000.0
Bình Thuận	Hà Nội	39.0	720000.0
Bình Thuận	Hà Nội	39.0	720000.0
Bình Thuận	Hà Nội	39.0	720000.0
Bình Thuận	Hà Nội	39.0	720000.0
Bình Định	Hà Nội	39.0	520000.0
Bình Định	Hà Nội	39.0	520000.0
Bình Định	Hà Nội	39.0	520000.0
Bình Định	Hà Nội	39.0	520000.0
Bình Định	Hà Nội	39.0	520000.0
Cà Mau	Hà Nội	40.0	900000.0
cần Thơ	Hà Nội	40.0	900000.0
cần Thơ	Hà Nội	38.0	770000.0
cần Thơ	Hà Nội	39.0	900000.0
Cao Bằng	Hà Nội	40.0	200000.0
Cao Bằng	Hà Nội	40.0	200000.0
Cao Bằng	Hà Nội	28.0	160000.0
Cao Bằng	Hà Nội	40.0	200000.0
Cao Bằng	Hà Nội	40.0	200000.0
Cao Bằng	Hà Nội	28.0	170000.0
Cao Bằng	Hà Nội	40.0	200000.0
Cao Bằng	Hà Nội	30.0	170000.0
Cao Bằng	Hà Nội	30.0	170000.0
Gia Lai	Hà Nội	40.0	700000.0
Gia Lai	Hà Nội	45.0	350000.0
Gia Lai	Hà Nội	40.0	600000.0
Gia Lai	Hà Nội	40.0	600000.0
Gia Lai	Hà Nội	41.0	580000.0
Gia Lai	Hà Nội	41.0	580000.0
Hà Giang	Hà Nội	40.0	190000.0
Hà Giang	Hà Nội	40.0	190000.0
Hà Giang	Hà Nội	40.0	190000.0
Hà Giang	Hà Nội	45.0	150000.0
Hà Giang	Hà Nội	45.0	150000.0
Hà Giang	Hà Nội	45.0	180000.0
Hà Giang	Hà Nội	44.0	200000.0
Hà Giang	Hà Nội	44.0	200000.0
Hà Giang	Hà Nội	44.0	180000.0
Hà Giang	Hà Nội	40.0	240000.0
Hà Giang	Hà Nội	40.0	240000.0
Hà Giang	Hà Nội	40.0	240000.0
Hà Giang	Hà Nội	46.0	200000.0
Hà Giang	Hà Nội	46.0	200000.0
Hà Giang	Hà Nội	40.0	190000.0
Hà Nam	Hà Nội	28.0	55000.0
Hà Nam	Hà Nội	28.0	50000.0
Hà Nam	Hà Nội	35.0	60000.0
Hà Nam	Hà Nội	35.0	60000.0
Hà Nam	Hà Nội	35.0	60000.0
Hà Nam	Hà Nội	45.0	50000.0
Hà Nam	Hà Nội	44.0	80000.0
Hà Nam	Hà Nội	44.0	80000.0
Hà Nam	Hà Nội	28.0	50000.0
Hà Nam	Hà Nội	28.0	50000.0
Hà Nam	Hà Nội	19.0	80000.0
Hà Nam	Hà Nội	19.0	80000.0
Hà Nam	Hà Nội	19.0	80000.0
Hà Nam	Hà Nội	19.0	80000.0
Hà Nam	Hà Nội	19.0	80000.0
Hà Nam	Hà Nội	19.0	80000.0
Hà Nam	Hà Nội	19.0	80000.0
Hà Nam	Hà Nội	19.0	80000.0
Hà Nam	Hà Nội	19.0	80000.0
Hà Nam	Hà Nội	19.0	80000.0
Hà Nam	Hà Nội	19.0	80000.0
Hà Nam	Hà Nội	19.0	80000.0
Hà Nam	Hà Nội	19.0	80000.0
Hà Nam	Hà Nội	19.0	80000.0
Hà Nam	Hà Nội	19.0	80000.0
Hà Nam	Hà Nội	19.0	80000.0
Hà Nam	Hà Nội	19.0	60000.0
Hà Nam	Hà Nội	19.0	60000.0
Hà Nam	Hà Nội	19.0	60000.0
Hà Nam	Hà Nội	19.0	60000.0
Hà Nam	Hà Nội	19.0	60000.0
Hà Nam	Hà Nội	19.0	60000.0
Hà Nam	Hà Nội	19.0	60000.0
Hà Nam	Hà Nội	19.0	60000.0
Hà Nam	Hà Nội	19.0	60000.0
Hà Nam	Hà Nội	19.0	60000.0
Hà Nam	Hà Nội	19.0	60000.0
Hà Nam	Hà Nội	19.0	60000.0
Hà Nam	Hà Nội	19.0	60000.0
Hà Nam	Hà Nội	19.0	60000.0
Hà Nam	Hà Nội	19.0	60000.0
Hà Nam	Hà Nội	19.0	60000.0
Hà Nam	Hà Nội	19.0	60000.0
Hà Nam	Hà Nội	19.0	60000.0
Hà Nam	Hà Nội	19.0	60000.0
Hà Nam	Hà Nội	19.0	60000.0
Hà Nam	Hà Nội	19.0	60000.0
Hà Nam	Hà Nội	19.0	60000.0
Hà Nam	Hà Nội	19.0	60000.0
Hà Nam	Hà Nội	19.0	60000.0
Hà Nam	Hà Nội	19.0	60000.0
Hà Nam	Hà Nội	19.0	60000.0
Hà Nam	Hà Nội	19.0	60000.0
Hà Nam	Hà Nội	19.0	60000.0
Hà Nam	Hà Nội	19.0	60000.0
Hà Nam	Hà Nội	19.0	60000.0
Hà Nam	Hà Nội	19.0	60000.0
Hà Nam	Hà Nội	19.0	60000.0
Hà Nam	Hà Nội	7.0	80000.0
Hà Nam	Hà Nội	7.0	80000.0
Hà Nam	Hà Nội	7.0	80000.0
Hà Nam	Hà Nội	7.0	80000.0
Hà Nam	Hà Nội	7.0	80000.0
Hà Nam	Hà Nội	7.0	80000.0
Hà Nam	Hà Nội	7.0	80000.0
Hà Nam	Hà Nội	7.0	80000.0
Hà Nam	Hà Nội	7.0	80000.0
Hà Nam	Hà Nội	7.0	80000.0
Hà Nam	Hà Nội	7.0	80000.0
Hà Nam	Hà Nội	7.0	80000.0
Hà Nam	Hà Nội	45.0	50000.0
Hà Tĩnh	Hà Nội	46.0	180000.0
Hà Tĩnh	Hà Nội	46.0	180000.0
Hà Tĩnh	Hà Nội	46.0	180000.0
Hà Tĩnh	Hà Nội	46.0	180000.0
Hà Tĩnh	Hà Nội	46.0	180000.0
Hà Tĩnh	Hà Nội	46.0	180000.0
Hà Tĩnh	Hà Nội	41.0	350000.0
Hà Tĩnh	Hà Nội	41.0	250000.0
Hà Tĩnh	Hà Nội	41.0	250000.0
Hà Tĩnh	Hà Nội	40.0	180000.0
Hà Tĩnh	Hà Nội	40.0	180000.0
Hà Tĩnh	Hà Nội	40.0	180000.0
Hà Tĩnh	Hà Nội	40.0	180000.0
Hà Tĩnh	Hà Nội	40.0	200000.0
Hà Tĩnh	Hà Nội	40.0	200000.0
Hà Tĩnh	Hà Nội	46.0	180000.0
Hà Tĩnh	Hà Nội	46.0	180000.0
Hà Tĩnh	Hà Nội	46.0	180000.0
Hà Tĩnh	Hà Nội	40.0	200000.0
Hà Tĩnh	Hà Nội	40.0	200000.0
Hà Tĩnh	Hà Nội	40.0	180000.0
Hà Tĩnh	Hà Nội	40.0	180000.0
Hà Tĩnh	Hà Nội	40.0	180000.0
Hà Tĩnh	Hà Nội	40.0	200000.0
Hà Tĩnh	Hà Nội	40.0	200000.0
Hà Tĩnh	Hà Nội	46.0	200000.0
Hải Dương	Hà Nội	47.0	50000.0
Hải Dương	Hà Nội	47.0	50000.0
Hải Dương	Hà Nội	47.0	50000.0
Hải Dương	Hà Nội	47.0	50000.0
Hải Dương	Hà Nội	47.0	50000.0
Hải Dương	Hà Nội	47.0	50000.0
Hải Dương	Hà Nội	47.0	50000.0
Hải Dương	Hà Nội	47.0	50000.0
Hải Dương	Hà Nội	47.0	50000.0
Hải Dương	Hà Nội	47.0	50000.0
Hải Dương	Hà Nội	47.0	50000.0
Hải Dương	Hà Nội	47.0	50000.0
Hải Dương	Hà Nội	47.0	50000.0
Hải Dương	Hà Nội	47.0	50000.0
Hải Dương	Hà Nội	47.0	50000.0
Hải Dương	Hà Nội	47.0	50000.0
Hải Dương	Hà Nội	47.0	50000.0
Hải Dương	Hà Nội	47.0	50000.0
Hải Dương	Hà Nội	47.0	50000.0
Hải Dương	Hà Nội	47.0	50000.0
Hải Dương	Hà Nội	47.0	50000.0
Hải Dương	Hà Nội	47.0	50000.0
Hải Dương	Hà Nội	47.0	50000.0
Hải Dương	Hà Nội	47.0	50000.0
Hải Dương	Hà Nội	47.0	50000.0
Hải Dương	Hà Nội	47.0	50000.0
Hải Dương	Hà Nội	47.0	50000.0
Hải Dương	Hà Nội	47.0	50000.0
Hải Dương	Hà Nội	47.0	50000.0
Hải Dương	Hà Nội	47.0	50000.0
Hải Dương	Hà Nội	47.0	50000.0
Hải Dương	Hà Nội	47.0	50000.0
Hải Dương	Hà Nội	47.0	50000.0
Hải Dương	Hà Nội	47.0	50000.0
Hải Dương	Hà Nội	45.0	27000.0
Hải Dương	Hà Nội	45.0	27000.0
Hải Dương	Hà Nội	45.0	27000.0
Hải Dương	Hà Nội	45.0	27000.0
Hải Dương	Hà Nội	45.0	27000.0
Hải Dương	Hà Nội	45.0	27000.0
Hải Dương	Hà Nội	45.0	27000.0
Hải Dương	Hà Nội	45.0	27000.0
Hải Dương	Hà Nội	45.0	27000.0
Hải Dương	Hà Nội	45.0	27000.0
Hải Dương	Hà Nội	45.0	27000.0
Hải Dương	Hà Nội	45.0	27000.0
Hải Dương	Hà Nội	45.0	27000.0
Hải Dương	Hà Nội	45.0	27000.0
Hải Dương	Hà Nội	45.0	27000.0
Hải Dương	Hà Nội	45.0	27000.0
Hải Dương	Hà Nội	45.0	27000.0
Hải Dương	Hà Nội	45.0	27000.0
Hải Dương	Hà Nội	45.0	27000.0
Hải Dương	Hà Nội	45.0	27000.0
Hải Dương	Hà Nội	45.0	27000.0
Hải Dương	Hà Nội	45.0	27000.0
Hải Dương	Hà Nội	45.0	27000.0
Hải Dương	Hà Nội	45.0	27000.0
Hải Dương	Hà Nội	45.0	27000.0
Hải Dương	Hà Nội	45.0	27000.0
Hải Dương	Hà Nội	45.0	27000.0
Hải Dương	Hà Nội	45.0	27000.0
Hải Dương	Hà Nội	45.0	27000.0
Hải Dương	Hà Nội	30.0	55000.0
Hải Dương	Hà Nội	30.0	55000.0
Hải Dương	Hà Nội	45.0	50000.0
Hải Dương	Hà Nội	45.0	50000.0
Hải Dương	Hà Nội	19.0	80000.0
Hải Dương	Hà Nội	19.0	60000.0
Hải Dương	Hà Nội	19.0	80000.0
Hải Dương	Hà Nội	19.0	60000.0
Hải Dương	Hà Nội	19.0	80000.0
Hải Dương	Hà Nội	19.0	60000.0
Hải Dương	Hà Nội	19.0	80000.0
Hải Dương	Hà Nội	19.0	60000.0
Hải Dương	Hà Nội	19.0	80000.0
Hải Dương	Hà Nội	19.0	60000.0
Hải Dương	Hà Nội	19.0	80000.0
Hải Dương	Hà Nội	19.0	60000.0
Hải Dương	Hà Nội	19.0	80000.0
Hải Dương	Hà Nội	19.0	60000.0
Hải Dương	Hà Nội	19.0	80000.0
Hải Dương	Hà Nội	19.0	60000.0
Hải Dương	Hà Nội	19.0	80000.0
Hải Dương	Hà Nội	19.0	60000.0
Hải Dương	Hà Nội	19.0	80000.0
Hải Dương	Hà Nội	19.0	60000.0
Hải Dương	Hà Nội	19.0	80000.0
Hải Dương	Hà Nội	19.0	60000.0
Hải Dương	Hà Nội	19.0	80000.0
Hải Dương	Hà Nội	19.0	60000.0
Hải Dương	Hà Nội	19.0	80000.0
Hải Dương	Hà Nội	19.0	60000.0
Hải Dương	Hà Nội	19.0	80000.0
Hải Dương	Hà Nội	19.0	60000.0
Hải Dương	Hà Nội	19.0	80000.0
Hải Dương	Hà Nội	19.0	60000.0
Hải Dương	Hà Nội	19.0	80000.0
Hải Dương	Hà Nội	19.0	60000.0
Hải Dương	Hà Nội	19.0	80000.0
Hải Dương	Hà Nội	19.0	60000.0
Hải Dương	Hà Nội	19.0	80000.0
Hải Dương	Hà Nội	19.0	60000.0
Hải Phòng	Hà Nội	34.0	240000.0
Hải Phòng	Hà Nội	34.0	240000.0
Hải Phòng	Hà Nội	34.0	240000.0
Hải Phòng	Hà Nội	29.0	300000.0
Hải Phòng	Hà Nội	29.0	300000.0
Hải Phòng	Hà Nội	29.0	300000.0
Hải Phòng	Hà Nội	41.0	280000.0
Hải Phòng	Hà Nội	41.0	280000.0
Hải Phòng	Hà Nội	41.0	280000.0
Hải Phòng	Hà Nội	41.0	280000.0
Hải Phòng	Hà Nội	34.0	400000.0
Hải Phòng	Hà Nội	34.0	400000.0
Hải Phòng	Hà Nội	34.0	400000.0
Hải Phòng	Hà Nội	45.0	90000.0
Hải Phòng	Hà Nội	45.0	90000.0
Hải Phòng	Hà Nội	45.0	90000.0
Hải Phòng	Hà Nội	45.0	90000.0
Hải Phòng	Hà Nội	45.0	90000.0
Hải Phòng	Hà Nội	45.0	90000.0
Hải Phòng	Hà Nội	45.0	90000.0
Hải Phòng	Hà Nội	45.0	90000.0
Hải Phòng	Hà Nội	45.0	90000.0
Hải Phòng	Hà Nội	45.0	90000.0
Hải Phòng	Hà Nội	45.0	90000.0
Hải Phòng	Hà Nội	45.0	90000.0
Hải Phòng	Hà Nội	45.0	90000.0
Hải Phòng	Hà Nội	45.0	90000.0
Hải Phòng	Hà Nội	45.0	90000.0
Hải Phòng	Hà Nội	45.0	90000.0
Hòa Bình	Hà Nội	28.0	100000.0
Hòa Bình	Hà Nội	28.0	80000.0
Hòa Bình	Hà Nội	28.0	60000.0
Hòa Bình	Hà Nội	28.0	60000.0
Hòa Bình	Hà Nội	45.0	45000.0
Hòa Bình	Hà Nội	45.0	45000.0
Hòa Bình	Hà Nội	45.0	45000.0
Hòa Bình	Hà Nội	45.0	45000.0
Hòa Bình	Hà Nội	45.0	45000.0
Hòa Bình	Hà Nội	45.0	45000.0
Hòa Bình	Hà Nội	45.0	45000.0
Hòa Bình	Hà Nội	45.0	45000.0
Hòa Bình	Hà Nội	45.0	45000.0
Hòa Bình	Hà Nội	45.0	45000.0
Hòa Bình	Hà Nội	45.0	45000.0
Hòa Bình	Hà Nội	45.0	45000.0
Hòa Bình	Hà Nội	45.0	45000.0
Hòa Bình	Hà Nội	45.0	45000.0
Hòa Bình	Hà Nội	45.0	45000.0
Hòa Bình	Hà Nội	45.0	45000.0
Hòa Bình	Hà Nội	45.0	45000.0
Hòa Bình	Hà Nội	45.0	45000.0
Hòa Bình	Hà Nội	45.0	45000.0
Hòa Bình	Hà Nội	45.0	45000.0
Hòa Bình	Hà Nội	45.0	45000.0
Hòa Bình	Hà Nội	45.0	45000.0
Hòa Bình	Hà Nội	45.0	45000.0
Hòa Bình	Hà Nội	45.0	45000.0
Hòa Bình	Hà Nội	45.0	45000.0
Hòa Bình	Hà Nội	45.0	45000.0
Hòa Bình	Hà Nội	45.0	45000.0
Hòa Bình	Hà Nội	45.0	45000.0
Hòa Bình	Hà Nội	29.0	100000.0
Hòa Bình	Hà Nội	29.0	100000.0
Hòa Bình	Hà Nội	29.0	100000.0
Hòa Bình	Hà Nội	30.0	45000.0
Hòa Bình	Hà Nội	30.0	45000.0
Hòa Bình	Hà Nội	30.0	45000.0
Hòa Bình	Hà Nội	30.0	45000.0
Hòa Bình	Hà Nội	30.0	45000.0
Hòa Bình	Hà Nội	30.0	45000.0
Hòa Bình	Hà Nội	30.0	45000.0
Hòa Bình	Hà Nội	30.0	45000.0
Hòa Bình	Hà Nội	30.0	45000.0
Hòa Bình	Hà Nội	30.0	45000.0
Hòa Bình	Hà Nội	30.0	45000.0
Hòa Bình	Hà Nội	30.0	45000.0
Hòa Bình	Hà Nội	30.0	45000.0
Hòa Bình	Hà Nội	30.0	45000.0
Hòa Bình	Hà Nội	30.0	45000.0
Hòa Bình	Hà Nội	30.0	45000.0
Hòa Bình	Hà Nội	30.0	45000.0
Hòa Bình	Hà Nội	30.0	45000.0
Hòa Bình	Hà Nội	30.0	45000.0
Hòa Bình	Hà Nội	30.0	45000.0
Hòa Bình	Hà Nội	30.0	45000.0
Hòa Bình	Hà Nội	30.0	45000.0
Hòa Bình	Hà Nội	30.0	45000.0
Hòa Bình	Hà Nội	30.0	45000.0
Hòa Bình	Hà Nội	30.0	45000.0
Hòa Bình	Hà Nội	30.0	45000.0
Hòa Bình	Hà Nội	30.0	45000.0
Hòa Bình	Hà Nội	30.0	45000.0
Hòa Bình	Hà Nội	30.0	45000.0
Hòa Bình	Hà Nội	30.0	45000.0
Hòa Bình	Hà Nội	30.0	45000.0
Hòa Bình	Hà Nội	30.0	45000.0
Hòa Bình	Hà Nội	30.0	45000.0
Hòa Bình	Hà Nội	30.0	45000.0
Hòa Bình	Hà Nội	30.0	45000.0
Hòa Bình	Hà Nội	30.0	45000.0
Hòa Bình	Hà Nội	30.0	45000.0
Hòa Bình	Hà Nội	30.0	45000.0
Hòa Bình	Hà Nội	30.0	45000.0
Hòa Bình	Hà Nội	30.0	45000.0
Hòa Bình	Hà Nội	28.0	80000.0
Hòa Bình	Hà Nội	46.0	120000.0
Hòa Bình	Hà Nội	46.0	100000.0
Hòa Bình	Hà Nội	29.0	70000.0
Hòa Bình	Hà Nội	29.0	48000.0
Hòa Bình	Hà Nội	29.0	48000.0
Hòa Bình	Hà Nội	29.0	48000.0
Hòa Bình	Hà Nội	29.0	48000.0
Hòa Bình	Hà Nội	29.0	48000.0
Hòa Bình	Hà Nội	28.0	50000.0
Hòa Bình	Hà Nội	28.0	50000.0
Hòa Bình	Hà Nội	28.0	50000.0
Hòa Bình	Hà Nội	28.0	50000.0
Hòa Bình	Hà Nội	28.0	50000.0
Hòa Bình	Hà Nội	28.0	50000.0
Hòa Bình	Hà Nội	28.0	50000.0
Hòa Bình	Hà Nội	28.0	50000.0
Hòa Bình	Hà Nội	28.0	50000.0
Hòa Bình	Hà Nội	28.0	50000.0
Hòa Bình	Hà Nội	28.0	50000.0
Hòa Bình	Hà Nội	28.0	50000.0
Hòa Bình	Hà Nội	28.0	50000.0
Hòa Bình	Hà Nội	28.0	50000.0
Hòa Bình	Hà Nội	28.0	50000.0
Hòa Bình	Hà Nội	28.0	50000.0
Hòa Bình	Hà Nội	28.0	50000.0
Hòa Bình	Hà Nội	28.0	50000.0
Hòa Bình	Hà Nội	28.0	50000.0
Hòa Bình	Hà Nội	28.0	50000.0
Hòa Bình	Hà Nội	28.0	50000.0
Hòa Bình	Hà Nội	28.0	50000.0
Hòa Bình	Hà Nội	28.0	50000.0
Hòa Bình	Hà Nội	28.0	50000.0
Hòa Bình	Hà Nội	28.0	50000.0
Hòa Bình	Hà Nội	28.0	50000.0
Hòa Bình	Hà Nội	28.0	50000.0
Hòa Bình	Hà Nội	28.0	50000.0
Hòa Bình	Hà Nội	28.0	50000.0
Hòa Bình	Hà Nội	28.0	50000.0
Hòa Bình	Hà Nội	28.0	50000.0
Hòa Bình	Hà Nội	28.0	50000.0
Hòa Bình	Hà Nội	28.0	50000.0
Hòa Bình	Hà Nội	28.0	50000.0
Hòa Bình	Hà Nội	28.0	50000.0
Hòa Bình	Hà Nội	28.0	50000.0
Hòa Bình	Hà Nội	28.0	50000.0
Hòa Bình	Hà Nội	30.0	80000.0
Hòa Bình	Hà Nội	30.0	70000.0
Hòa Bình	Hà Nội	18.0	200000.0
Hòa Bình	Hà Nội	28.0	75000.0
Hòa Bình	Hà Nội	28.0	75000.0
Hòa Bình	Hà Nội	28.0	70000.0
Hòa Bình	Hà Nội	30.0	80000.0
Hòa Bình	Hà Nội	28.0	70000.0
Huế	Hà Nội	40.0	250000.0
Huế	Hà Nội	41.0	250000.0
